OrderID,CustomerID,Product,Quantity,Price,OrderDate,Revenue
5504,872,Headphones,2,496,2023-08-18 07:00:00,992
5505,322,Tablet,3,832,2023-08-18 08:00:00,2496
5506,567,Monitor,3,1330,2023-08-18 09:00:00,3990
5507,456,Laptop,2,958,2023-08-18 10:00:00,1916
5508,944,Phone,1,993,2023-08-18 11:00:00,993
5509,603,Tablet,1,945,2023-08-18 12:00:00,945
5510,790,Monitor,1,979,2023-08-18 13:00:00,979
5511,613,Monitor,3,686,2023-08-18 14:00:00,2058
5512,155,Tablet,3,975,2023-08-18 15:00:00,2925
5513,889,Phone,2,580,2023-08-18 16:00:00,1160
5514,349,Headphones,4,168,2023-08-18 17:00:00,672
5515,451,Laptop,2,115,2023-08-18 18:00:00,230
5516,876,Monitor,3,294,2023-08-18 19:00:00,882
5517,653,Phone,1,106,2023-08-18 20:00:00,106
5518,173,Laptop,1,1117,2023-08-18 21:00:00,1117
5519,10,Tablet,1,573,2023-08-18 22:00:00,573
5520,740,Monitor,1,473,2023-08-18 23:00:00,473
5521,265,Headphones,4,444,2023-08-19 00:00:00,1776
5522,438,Tablet,2,499,2023-08-19 01:00:00,998
5523,760,Monitor,2,1330,2023-08-19 02:00:00,2660
5524,247,Phone,3,1003,2023-08-19 03:00:00,3009
5525,667,Laptop,2,1434,2023-08-19 04:00:00,2868
5526,546,Laptop,4,812,2023-08-19 05:00:00,3248
5527,499,Monitor,4,1453,2023-08-19 06:00:00,5812
5528,129,Tablet,4,492,2023-08-19 07:00:00,1968
5529,672,Headphones,1,1016,2023-08-19 08:00:00,1016
5530,601,Phone,3,941,2023-08-19 09:00:00,2823
5531,605,Monitor,4,583,2023-08-19 10:00:00,2332
5532,327,Phone,2,206,2023-08-19 11:00:00,412
5533,753,Laptop,2,138,2023-08-19 12:00:00,276
5534,835,Headphones,2,251,2023-08-19 13:00:00,502
5535,980,Phone,4,1029,2023-08-19 14:00:00,4116
5536,404,Monitor,4,511,2023-08-19 15:00:00,2044
5537,629,Headphones,2,758,2023-08-19 16:00:00,1516
5538,606,Tablet,4,503,2023-08-19 17:00:00,2012
5539,675,Monitor,2,429,2023-08-19 18:00:00,858
5540,611,Phone,1,450,2023-08-19 19:00:00,450
5541,625,Headphones,4,1152,2023-08-19 20:00:00,4608
5542,359,Monitor,1,600,2023-08-19 21:00:00,600
5543,603,Headphones,1,985,2023-08-19 22:00:00,985
5544,858,Headphones,4,1062,2023-08-19 23:00:00,4248
5545,718,Headphones,2,1459,2023-08-20 00:00:00,2918
5546,17,Phone,3,1027,2023-08-20 01:00:00,3081
5547,274,Monitor,1,710,2023-08-20 02:00:00,710
5548,685,Laptop,4,1416,2023-08-20 03:00:00,5664
5549,116,Laptop,1,952,2023-08-20 04:00:00,952
5550,861,Phone,2,494,2023-08-20 05:00:00,988
5551,980,Phone,4,101,2023-08-20 06:00:00,404
5552,693,Headphones,3,1324,2023-08-20 07:00:00,3972
5553,91,Monitor,4,378,2023-08-20 08:00:00,1512
5554,82,Monitor,1,1423,2023-08-20 09:00:00,1423
5555,324,Tablet,4,819,2023-08-20 10:00:00,3276
5556,961,Tablet,4,547,2023-08-20 11:00:00,2188
5557,114,Laptop,1,174,2023-08-20 12:00:00,174
5558,769,Tablet,3,253,2023-08-20 13:00:00,759
5559,58,Tablet,2,817,2023-08-20 14:00:00,1634
5560,154,Laptop,4,692,2023-08-20 15:00:00,2768
5561,877,Laptop,3,1094,2023-08-20 16:00:00,3282
5562,404,Tablet,2,639,2023-08-20 17:00:00,1278
5563,628,Monitor,1,411,2023-08-20 18:00:00,411
5564,855,Tablet,3,410,2023-08-20 19:00:00,1230
5565,266,Headphones,3,1189,2023-08-20 20:00:00,3567
5566,315,Headphones,4,104,2023-08-20 21:00:00,416
5567,715,Headphones,1,341,2023-08-20 22:00:00,341
5568,41,Phone,4,1124,2023-08-20 23:00:00,4496
5569,105,Headphones,1,891,2023-08-21 00:00:00,891
5570,901,Monitor,2,834,2023-08-21 01:00:00,1668
5571,890,Phone,4,303,2023-08-21 02:00:00,1212
5572,193,Phone,1,541,2023-08-21 03:00:00,541
5573,401,Headphones,1,1034,2023-08-21 04:00:00,1034
5574,278,Tablet,3,622,2023-08-21 05:00:00,1866
5575,354,Laptop,4,908,2023-08-21 06:00:00,3632
5576,749,Tablet,4,1042,2023-08-21 07:00:00,4168
5577,937,Tablet,2,1010,2023-08-21 08:00:00,2020
5578,733,Phone,1,274,2023-08-21 09:00:00,274
5579,580,Phone,3,152,2023-08-21 10:00:00,456
5580,709,Phone,1,1019,2023-08-21 11:00:00,1019
5581,256,Monitor,1,1121,2023-08-21 12:00:00,1121
5582,651,Monitor,1,786,2023-08-21 13:00:00,786
5583,824,Laptop,4,1415,2023-08-21 14:00:00,5660
5584,947,Phone,1,282,2023-08-21 15:00:00,282
5585,661,Headphones,2,277,2023-08-21 16:00:00,554
5586,99,Phone,3,1056,2023-08-21 17:00:00,3168
5587,588,Monitor,3,571,2023-08-21 18:00:00,1713
5588,282,Phone,1,62,2023-08-21 19:00:00,62
5589,883,Monitor,3,494,2023-08-21 20:00:00,1482
5590,403,Phone,1,389,2023-08-21 21:00:00,389
5591,109,Headphones,4,1397,2023-08-21 22:00:00,5588
5592,700,Laptop,3,647,2023-08-21 23:00:00,1941
5593,199,Headphones,4,206,2023-08-22 00:00:00,824
5594,303,Monitor,4,705,2023-08-22 01:00:00,2820
5595,327,Tablet,2,1052,2023-08-22 02:00:00,2104
5596,154,Headphones,2,1480,2023-08-22 03:00:00,2960
5597,552,Phone,3,1231,2023-08-22 04:00:00,3693
5598,645,Laptop,1,1258,2023-08-22 05:00:00,1258
5599,405,Phone,1,847,2023-08-22 06:00:00,847
5600,462,Phone,1,540,2023-08-22 07:00:00,540
5601,132,Headphones,1,884,2023-08-22 08:00:00,884
5602,791,Laptop,2,1001,2023-08-22 09:00:00,2002
5603,874,Tablet,1,406,2023-08-22 10:00:00,406
5604,84,Phone,1,766,2023-08-22 11:00:00,766
5605,399,Laptop,4,411,2023-08-22 12:00:00,1644
5606,754,Tablet,1,1297,2023-08-22 13:00:00,1297
5607,628,Phone,1,1277,2023-08-22 14:00:00,1277
5608,109,Laptop,2,57,2023-08-22 15:00:00,114
5609,221,Headphones,3,521,2023-08-22 16:00:00,1563
5610,904,Phone,4,221,2023-08-22 17:00:00,884
5611,553,Phone,4,145,2023-08-22 18:00:00,580
5612,368,Laptop,3,723,2023-08-22 19:00:00,2169
5613,147,Phone,4,657,2023-08-22 20:00:00,2628
5614,112,Tablet,1,1379,2023-08-22 21:00:00,1379
5615,615,Phone,1,1331,2023-08-22 22:00:00,1331
5616,558,Monitor,3,523,2023-08-22 23:00:00,1569
5617,924,Tablet,2,1373,2023-08-23 00:00:00,2746
5618,494,Laptop,2,663,2023-08-23 01:00:00,1326
5619,505,Tablet,4,738,2023-08-23 02:00:00,2952
5620,475,Monitor,2,947,2023-08-23 03:00:00,1894
5621,836,Monitor,2,1401,2023-08-23 04:00:00,2802
5622,890,Phone,2,159,2023-08-23 05:00:00,318
5623,271,Phone,2,759,2023-08-23 06:00:00,1518
5624,995,Headphones,2,1202,2023-08-23 07:00:00,2404
5625,421,Tablet,2,1014,2023-08-23 08:00:00,2028
5626,897,Headphones,2,920,2023-08-23 09:00:00,1840
5627,707,Monitor,4,1210,2023-08-23 10:00:00,4840
5628,367,Phone,1,698,2023-08-23 11:00:00,698
5629,280,Phone,2,1237,2023-08-23 12:00:00,2474
5630,283,Phone,1,398,2023-08-23 13:00:00,398
5631,40,Laptop,3,512,2023-08-23 14:00:00,1536
5632,959,Monitor,1,934,2023-08-23 15:00:00,934
5633,189,Phone,3,1224,2023-08-23 16:00:00,3672
5634,164,Monitor,4,295,2023-08-23 17:00:00,1180
5635,994,Phone,1,1183,2023-08-23 18:00:00,1183
5636,989,Tablet,3,847,2023-08-23 19:00:00,2541
5637,536,Monitor,1,1348,2023-08-23 20:00:00,1348
5638,536,Headphones,4,919,2023-08-23 21:00:00,3676
5639,4,Laptop,1,1140,2023-08-23 22:00:00,1140
5640,835,Headphones,3,1123,2023-08-23 23:00:00,3369
5641,290,Monitor,2,865,2023-08-24 00:00:00,1730
5642,953,Phone,2,564,2023-08-24 01:00:00,1128
5643,433,Monitor,2,275,2023-08-24 02:00:00,550
5644,471,Laptop,4,627,2023-08-24 03:00:00,2508
5645,181,Monitor,2,555,2023-08-24 04:00:00,1110
5646,248,Phone,4,204,2023-08-24 05:00:00,816
5647,628,Headphones,2,160,2023-08-24 06:00:00,320
5648,279,Tablet,4,532,2023-08-24 07:00:00,2128
5649,877,Headphones,4,857,2023-08-24 08:00:00,3428
5650,581,Phone,1,323,2023-08-24 09:00:00,323
5651,863,Phone,2,204,2023-08-24 10:00:00,408
5652,254,Laptop,1,1240,2023-08-24 11:00:00,1240
5653,181,Monitor,3,1092,2023-08-24 12:00:00,3276
5654,830,Monitor,2,394,2023-08-24 13:00:00,788
5655,681,Headphones,2,784,2023-08-24 14:00:00,1568
5656,825,Tablet,2,618,2023-08-24 15:00:00,1236
5657,509,Tablet,2,343,2023-08-24 16:00:00,686
5658,761,Laptop,1,694,2023-08-24 17:00:00,694
5659,700,Phone,1,387,2023-08-24 18:00:00,387
5660,566,Laptop,4,501,2023-08-24 19:00:00,2004
5661,326,Monitor,1,393,2023-08-24 20:00:00,393
5662,357,Phone,4,766,2023-08-24 21:00:00,3064
5663,825,Laptop,3,680,2023-08-24 22:00:00,2040
5664,650,Headphones,1,814,2023-08-24 23:00:00,814
5665,680,Monitor,4,134,2023-08-25 00:00:00,536
5666,391,Tablet,2,786,2023-08-25 01:00:00,1572
5667,615,Laptop,3,709,2023-08-25 02:00:00,2127
5668,934,Monitor,4,1462,2023-08-25 03:00:00,5848
5669,85,Monitor,3,276,2023-08-25 04:00:00,828
5670,317,Tablet,2,1359,2023-08-25 05:00:00,2718
5671,212,Tablet,2,1357,2023-08-25 06:00:00,2714
5672,515,Tablet,4,158,2023-08-25 07:00:00,632
5673,384,Laptop,4,184,2023-08-25 08:00:00,736
5674,691,Tablet,2,987,2023-08-25 09:00:00,1974
5675,342,Headphones,4,340,2023-08-25 10:00:00,1360
5676,815,Monitor,2,871,2023-08-25 11:00:00,1742
5677,964,Tablet,1,1102,2023-08-25 12:00:00,1102
5678,988,Monitor,4,443,2023-08-25 13:00:00,1772
5679,844,Phone,3,76,2023-08-25 14:00:00,228
5680,38,Phone,2,62,2023-08-25 15:00:00,124
5681,511,Tablet,1,603,2023-08-25 16:00:00,603
5682,420,Monitor,4,982,2023-08-25 17:00:00,3928
5683,751,Phone,2,494,2023-08-25 18:00:00,988
5684,169,Tablet,1,273,2023-08-25 19:00:00,273
5685,965,Monitor,4,70,2023-08-25 20:00:00,280
5686,909,Tablet,2,1460,2023-08-25 21:00:00,2920
5687,343,Monitor,2,1399,2023-08-25 22:00:00,2798
5688,826,Phone,2,516,2023-08-25 23:00:00,1032
5689,306,Tablet,4,1298,2023-08-26 00:00:00,5192
5690,542,Phone,1,702,2023-08-26 01:00:00,702
5691,702,Tablet,2,667,2023-08-26 02:00:00,1334
5692,869,Laptop,1,829,2023-08-26 03:00:00,829
5693,537,Phone,1,507,2023-08-26 04:00:00,507
5694,112,Phone,3,689,2023-08-26 05:00:00,2067
5695,411,Headphones,1,1286,2023-08-26 06:00:00,1286
5696,947,Phone,1,712,2023-08-26 07:00:00,712
5697,206,Monitor,1,1010,2023-08-26 08:00:00,1010
5698,185,Tablet,1,229,2023-08-26 09:00:00,229
5699,382,Laptop,1,587,2023-08-26 10:00:00,587
5700,496,Monitor,4,576,2023-08-26 11:00:00,2304
5701,379,Monitor,3,71,2023-08-26 12:00:00,213
5702,47,Monitor,2,1418,2023-08-26 13:00:00,2836
5703,886,Monitor,3,626,2023-08-26 14:00:00,1878
5704,740,Laptop,3,812,2023-08-26 15:00:00,2436
5705,551,Headphones,2,971,2023-08-26 16:00:00,1942
5706,528,Phone,1,1094,2023-08-26 17:00:00,1094
5707,504,Monitor,2,794,2023-08-26 18:00:00,1588
5708,22,Phone,1,1481,2023-08-26 19:00:00,1481
5709,213,Phone,2,1489,2023-08-26 20:00:00,2978
5710,310,Monitor,4,1345,2023-08-26 21:00:00,5380
5711,661,Headphones,3,1278,2023-08-26 22:00:00,3834
5712,968,Phone,1,1371,2023-08-26 23:00:00,1371
5713,753,Tablet,3,721,2023-08-27 00:00:00,2163
5714,272,Phone,1,1181,2023-08-27 01:00:00,1181
5715,571,Monitor,2,686,2023-08-27 02:00:00,1372
5716,799,Laptop,2,1073,2023-08-27 03:00:00,2146
5717,938,Phone,2,201,2023-08-27 04:00:00,402
5718,202,Headphones,4,62,2023-08-27 05:00:00,248
5719,32,Tablet,2,764,2023-08-27 06:00:00,1528
5720,443,Tablet,2,1152,2023-08-27 07:00:00,2304
5721,162,Laptop,4,955,2023-08-27 08:00:00,3820
5722,767,Laptop,3,1242,2023-08-27 09:00:00,3726
5723,254,Phone,3,298,2023-08-27 10:00:00,894
5724,521,Monitor,1,1194,2023-08-27 11:00:00,1194
5725,977,Headphones,3,436,2023-08-27 12:00:00,1308
5726,651,Tablet,1,488,2023-08-27 13:00:00,488
5727,480,Laptop,1,1345,2023-08-27 14:00:00,1345
5728,10,Headphones,3,349,2023-08-27 15:00:00,1047
5729,726,Monitor,3,770,2023-08-27 16:00:00,2310
5730,505,Tablet,4,522,2023-08-27 17:00:00,2088
5731,785,Tablet,1,1231,2023-08-27 18:00:00,1231
5732,836,Monitor,3,1056,2023-08-27 19:00:00,3168
5733,560,Tablet,3,682,2023-08-27 20:00:00,2046
5734,436,Monitor,4,1300,2023-08-27 21:00:00,5200
5735,111,Tablet,3,470,2023-08-27 22:00:00,1410
5736,153,Phone,2,1005,2023-08-27 23:00:00,2010
5737,635,Monitor,2,1022,2023-08-28 00:00:00,2044
5738,917,Headphones,1,73,2023-08-28 01:00:00,73
5739,869,Phone,4,587,2023-08-28 02:00:00,2348
5740,102,Headphones,3,826,2023-08-28 03:00:00,2478
5741,753,Tablet,1,687,2023-08-28 04:00:00,687
5742,833,Headphones,3,589,2023-08-28 05:00:00,1767
5743,191,Phone,2,952,2023-08-28 06:00:00,1904
5744,729,Monitor,3,1201,2023-08-28 07:00:00,3603
5745,563,Laptop,3,1167,2023-08-28 08:00:00,3501
5746,804,Headphones,3,470,2023-08-28 09:00:00,1410
5747,81,Laptop,2,1345,2023-08-28 10:00:00,2690
5748,489,Headphones,2,533,2023-08-28 11:00:00,1066
5749,895,Headphones,4,1078,2023-08-28 12:00:00,4312
5750,88,Monitor,2,206,2023-08-28 13:00:00,412
5751,194,Tablet,1,101,2023-08-28 14:00:00,101
5752,104,Phone,3,292,2023-08-28 15:00:00,876
5753,783,Phone,2,823,2023-08-28 16:00:00,1646
5754,96,Phone,1,469,2023-08-28 17:00:00,469
5755,423,Tablet,2,474,2023-08-28 18:00:00,948
5756,891,Laptop,3,129,2023-08-28 19:00:00,387
5757,198,Phone,1,744,2023-08-28 20:00:00,744
5758,1,Laptop,2,403,2023-08-28 21:00:00,806
5759,407,Tablet,2,342,2023-08-28 22:00:00,684
5760,378,Tablet,1,766,2023-08-28 23:00:00,766
5761,167,Monitor,4,1189,2023-08-29 00:00:00,4756
5762,509,Phone,1,578,2023-08-29 01:00:00,578
5763,638,Monitor,1,529,2023-08-29 02:00:00,529
5764,313,Phone,1,1361,2023-08-29 03:00:00,1361
5765,593,Tablet,1,526,2023-08-29 04:00:00,526
5766,418,Tablet,2,74,2023-08-29 05:00:00,148
5767,763,Headphones,1,480,2023-08-29 06:00:00,480
5768,681,Headphones,1,1351,2023-08-29 07:00:00,1351
5769,477,Tablet,3,366,2023-08-29 08:00:00,1098
5770,73,Tablet,2,687,2023-08-29 09:00:00,1374
5771,141,Laptop,3,407,2023-08-29 10:00:00,1221
5772,582,Laptop,2,1349,2023-08-29 11:00:00,2698
5773,262,Monitor,4,739,2023-08-29 12:00:00,2956
5774,340,Headphones,4,393,2023-08-29 13:00:00,1572
5775,308,Headphones,2,608,2023-08-29 14:00:00,1216
5776,245,Tablet,4,761,2023-08-29 15:00:00,3044
5777,515,Tablet,4,612,2023-08-29 16:00:00,2448
5778,337,Monitor,2,488,2023-08-29 17:00:00,976
5779,575,Headphones,1,1343,2023-08-29 18:00:00,1343
5780,561,Laptop,3,1094,2023-08-29 19:00:00,3282
5781,76,Phone,2,192,2023-08-29 20:00:00,384
5782,880,Monitor,2,917,2023-08-29 21:00:00,1834
5783,175,Phone,2,402,2023-08-29 22:00:00,804
5784,109,Laptop,3,1066,2023-08-29 23:00:00,3198
5785,183,Laptop,2,517,2023-08-30 00:00:00,1034
5786,192,Phone,3,926,2023-08-30 01:00:00,2778
5787,65,Monitor,3,1467,2023-08-30 02:00:00,4401
5788,849,Phone,4,968,2023-08-30 03:00:00,3872
5789,963,Monitor,1,1131,2023-08-30 04:00:00,1131
5790,474,Monitor,4,1199,2023-08-30 05:00:00,4796
5791,783,Tablet,2,890,2023-08-30 06:00:00,1780
5792,100,Headphones,2,927,2023-08-30 07:00:00,1854
5793,544,Headphones,3,101,2023-08-30 08:00:00,303
5794,864,Laptop,4,1061,2023-08-30 09:00:00,4244
5795,128,Tablet,3,863,2023-08-30 10:00:00,2589
5796,452,Headphones,4,318,2023-08-30 11:00:00,1272
5797,914,Monitor,4,145,2023-08-30 12:00:00,580
5798,369,Monitor,4,322,2023-08-30 13:00:00,1288
5799,851,Phone,4,1396,2023-08-30 14:00:00,5584
5800,43,Phone,4,182,2023-08-30 15:00:00,728
5801,884,Monitor,1,977,2023-08-30 16:00:00,977
5802,419,Monitor,2,138,2023-08-30 17:00:00,276
5803,488,Phone,4,734,2023-08-30 18:00:00,2936
5804,78,Headphones,4,873,2023-08-30 19:00:00,3492
5805,826,Laptop,3,54,2023-08-30 20:00:00,162
5806,801,Phone,2,406,2023-08-30 21:00:00,812
5807,270,Headphones,2,1416,2023-08-30 22:00:00,2832
5808,674,Headphones,2,253,2023-08-30 23:00:00,506
5809,701,Headphones,4,520,2023-08-31 00:00:00,2080
5810,759,Tablet,3,513,2023-08-31 01:00:00,1539
5811,900,Tablet,2,546,2023-08-31 02:00:00,1092
5812,728,Headphones,3,751,2023-08-31 03:00:00,2253
5813,315,Monitor,1,886,2023-08-31 04:00:00,886
5814,925,Tablet,1,112,2023-08-31 05:00:00,112
5815,851,Phone,3,288,2023-08-31 06:00:00,864
5816,902,Tablet,4,589,2023-08-31 07:00:00,2356
5817,889,Monitor,2,247,2023-08-31 08:00:00,494
5818,993,Laptop,1,830,2023-08-31 09:00:00,830
5819,945,Tablet,1,79,2023-08-31 10:00:00,79
5820,168,Headphones,3,715,2023-08-31 11:00:00,2145
5821,339,Headphones,4,1282,2023-08-31 12:00:00,5128
5822,193,Headphones,3,1136,2023-08-31 13:00:00,3408
5823,453,Laptop,3,1130,2023-08-31 14:00:00,3390
5824,283,Monitor,3,1381,2023-08-31 15:00:00,4143
5825,336,Phone,3,1180,2023-08-31 16:00:00,3540
5826,390,Monitor,3,649,2023-08-31 17:00:00,1947
5827,525,Laptop,4,1067,2023-08-31 18:00:00,4268
5828,240,Headphones,3,1374,2023-08-31 19:00:00,4122
5829,832,Monitor,4,669,2023-08-31 20:00:00,2676
5830,958,Phone,2,1119,2023-08-31 21:00:00,2238
5831,483,Headphones,2,126,2023-08-31 22:00:00,252
5832,659,Phone,2,778,2023-08-31 23:00:00,1556
5833,716,Tablet,2,1242,2023-09-01 00:00:00,2484
5834,592,Phone,1,863,2023-09-01 01:00:00,863
5835,891,Headphones,4,1202,2023-09-01 02:00:00,4808
5836,555,Tablet,2,757,2023-09-01 03:00:00,1514
5837,458,Headphones,1,317,2023-09-01 04:00:00,317
5838,89,Headphones,4,814,2023-09-01 05:00:00,3256
5839,660,Tablet,1,634,2023-09-01 06:00:00,634
5840,95,Phone,1,468,2023-09-01 07:00:00,468
5841,452,Laptop,3,919,2023-09-01 08:00:00,2757
5842,428,Laptop,1,1234,2023-09-01 09:00:00,1234
5843,151,Laptop,1,1131,2023-09-01 10:00:00,1131
5844,514,Laptop,4,433,2023-09-01 11:00:00,1732
5845,376,Monitor,1,852,2023-09-01 12:00:00,852
5846,22,Laptop,3,559,2023-09-01 13:00:00,1677
5847,883,Tablet,2,479,2023-09-01 14:00:00,958
5848,313,Laptop,2,1413,2023-09-01 15:00:00,2826
5849,997,Headphones,4,627,2023-09-01 16:00:00,2508
5850,840,Laptop,4,989,2023-09-01 17:00:00,3956
5851,519,Phone,1,1099,2023-09-01 18:00:00,1099
5852,206,Tablet,4,638,2023-09-01 19:00:00,2552
5853,952,Tablet,1,847,2023-09-01 20:00:00,847
5854,375,Monitor,4,421,2023-09-01 21:00:00,1684
5855,451,Headphones,2,977,2023-09-01 22:00:00,1954
5856,626,Tablet,2,1109,2023-09-01 23:00:00,2218
5857,784,Phone,2,1340,2023-09-02 00:00:00,2680
5858,595,Laptop,2,1092,2023-09-02 01:00:00,2184
5859,179,Tablet,1,1412,2023-09-02 02:00:00,1412
5860,210,Phone,1,189,2023-09-02 03:00:00,189
5861,500,Laptop,1,116,2023-09-02 04:00:00,116
5862,464,Monitor,2,1064,2023-09-02 05:00:00,2128
5863,840,Tablet,3,1442,2023-09-02 06:00:00,4326
5864,124,Tablet,2,310,2023-09-02 07:00:00,620
5865,993,Phone,2,1023,2023-09-02 08:00:00,2046
5866,113,Headphones,3,676,2023-09-02 09:00:00,2028
5867,12,Monitor,3,628,2023-09-02 10:00:00,1884
5868,126,Headphones,4,1071,2023-09-02 11:00:00,4284
5869,565,Tablet,2,1276,2023-09-02 12:00:00,2552
5870,331,Headphones,3,688,2023-09-02 13:00:00,2064
5871,901,Laptop,4,459,2023-09-02 14:00:00,1836
5872,283,Monitor,3,882,2023-09-02 15:00:00,2646
5873,140,Headphones,3,1153,2023-09-02 16:00:00,3459
5874,401,Laptop,4,162,2023-09-02 17:00:00,648
5875,902,Phone,2,672,2023-09-02 18:00:00,1344
5876,97,Headphones,4,870,2023-09-02 19:00:00,3480
5877,517,Monitor,2,1210,2023-09-02 20:00:00,2420
5878,569,Laptop,3,889,2023-09-02 21:00:00,2667
5879,924,Headphones,4,238,2023-09-02 22:00:00,952
5880,846,Phone,1,326,2023-09-02 23:00:00,326
5881,69,Headphones,3,152,2023-09-03 00:00:00,456
5882,118,Laptop,4,156,2023-09-03 01:00:00,624
5883,888,Headphones,3,806,2023-09-03 02:00:00,2418
5884,59,Monitor,4,222,2023-09-03 03:00:00,888
5885,33,Tablet,2,1048,2023-09-03 04:00:00,2096
5886,318,Laptop,1,1404,2023-09-03 05:00:00,1404
5887,50,Laptop,3,771,2023-09-03 06:00:00,2313
5888,880,Laptop,1,1264,2023-09-03 07:00:00,1264
5889,489,Laptop,2,880,2023-09-03 08:00:00,1760
5890,19,Headphones,4,274,2023-09-03 09:00:00,1096
5891,726,Monitor,1,1396,2023-09-03 10:00:00,1396
5892,197,Phone,4,183,2023-09-03 11:00:00,732
5893,891,Monitor,2,1110,2023-09-03 12:00:00,2220
5894,450,Laptop,3,142,2023-09-03 13:00:00,426
5895,990,Headphones,2,124,2023-09-03 14:00:00,248
5896,559,Headphones,1,805,2023-09-03 15:00:00,805
5897,679,Laptop,1,232,2023-09-03 16:00:00,232
5898,452,Headphones,1,766,2023-09-03 17:00:00,766
5899,289,Laptop,4,508,2023-09-03 18:00:00,2032
5900,141,Monitor,3,676,2023-09-03 19:00:00,2028
5901,84,Tablet,1,458,2023-09-03 20:00:00,458
5902,694,Headphones,1,256,2023-09-03 21:00:00,256
5903,391,Laptop,1,1318,2023-09-03 22:00:00,1318
5904,591,Laptop,2,1406,2023-09-03 23:00:00,2812
5905,215,Headphones,1,722,2023-09-04 00:00:00,722
5906,526,Phone,2,1367,2023-09-04 01:00:00,2734
5907,215,Laptop,1,1062,2023-09-04 02:00:00,1062
5908,403,Headphones,2,797,2023-09-04 03:00:00,1594
5909,128,Laptop,4,322,2023-09-04 04:00:00,1288
5910,822,Phone,4,428,2023-09-04 05:00:00,1712
5911,477,Tablet,2,675,2023-09-04 06:00:00,1350
5912,760,Phone,3,713,2023-09-04 07:00:00,2139
5913,404,Monitor,3,1099,2023-09-04 08:00:00,3297
5914,29,Headphones,2,729,2023-09-04 09:00:00,1458
5915,792,Phone,4,593,2023-09-04 10:00:00,2372
5916,338,Tablet,2,782,2023-09-04 11:00:00,1564
5917,831,Laptop,3,140,2023-09-04 12:00:00,420
5918,714,Headphones,2,525,2023-09-04 13:00:00,1050
5919,361,Phone,4,775,2023-09-04 14:00:00,3100
5920,569,Tablet,3,1261,2023-09-04 15:00:00,3783
5921,392,Phone,3,1268,2023-09-04 16:00:00,3804
5922,218,Monitor,1,583,2023-09-04 17:00:00,583
5923,574,Headphones,1,747,2023-09-04 18:00:00,747
5924,669,Laptop,3,929,2023-09-04 19:00:00,2787
5925,202,Tablet,3,134,2023-09-04 20:00:00,402
5926,17,Phone,2,641,2023-09-04 21:00:00,1282
5927,322,Headphones,4,890,2023-09-04 22:00:00,3560
5928,518,Phone,3,126,2023-09-04 23:00:00,378
5929,570,Headphones,4,379,2023-09-05 00:00:00,1516
5930,325,Monitor,3,432,2023-09-05 01:00:00,1296
5931,412,Phone,4,426,2023-09-05 02:00:00,1704
5932,318,Monitor,1,390,2023-09-05 03:00:00,390
5933,681,Tablet,3,1250,2023-09-05 04:00:00,3750
5934,965,Monitor,2,1499,2023-09-05 05:00:00,2998
5935,82,Headphones,4,473,2023-09-05 06:00:00,1892
5936,474,Tablet,3,223,2023-09-05 07:00:00,669
5937,468,Phone,1,455,2023-09-05 08:00:00,455
5938,425,Phone,1,131,2023-09-05 09:00:00,131
5939,945,Headphones,1,70,2023-09-05 10:00:00,70
5940,731,Laptop,1,740,2023-09-05 11:00:00,740
5941,689,Laptop,3,1059,2023-09-05 12:00:00,3177
5942,204,Phone,2,447,2023-09-05 13:00:00,894
5943,583,Headphones,4,379,2023-09-05 14:00:00,1516
5944,387,Laptop,2,274,2023-09-05 15:00:00,548
5945,778,Monitor,4,1475,2023-09-05 16:00:00,5900
5946,98,Phone,2,830,2023-09-05 17:00:00,1660
5947,345,Monitor,3,943,2023-09-05 18:00:00,2829
5948,803,Headphones,3,487,2023-09-05 19:00:00,1461
5949,208,Monitor,4,1345,2023-09-05 20:00:00,5380
5950,514,Laptop,3,1353,2023-09-05 21:00:00,4059
5951,636,Laptop,4,272,2023-09-05 22:00:00,1088
5952,792,Tablet,2,558,2023-09-05 23:00:00,1116
5953,586,Phone,3,1415,2023-09-06 00:00:00,4245
5954,166,Headphones,3,666,2023-09-06 01:00:00,1998
5955,22,Phone,4,1115,2023-09-06 02:00:00,4460
5956,154,Monitor,4,1249,2023-09-06 03:00:00,4996
5957,939,Headphones,4,1318,2023-09-06 04:00:00,5272
5958,439,Headphones,4,1326,2023-09-06 05:00:00,5304
5959,295,Laptop,1,1347,2023-09-06 06:00:00,1347
5960,219,Monitor,4,1008,2023-09-06 07:00:00,4032
5961,669,Laptop,1,1407,2023-09-06 08:00:00,1407
5962,495,Laptop,2,653,2023-09-06 09:00:00,1306
5963,230,Tablet,4,1084,2023-09-06 10:00:00,4336
5964,20,Laptop,1,201,2023-09-06 11:00:00,201
5965,987,Phone,1,238,2023-09-06 12:00:00,238
5966,553,Headphones,1,1009,2023-09-06 13:00:00,1009
5967,950,Laptop,3,725,2023-09-06 14:00:00,2175
5968,148,Phone,1,687,2023-09-06 15:00:00,687
5969,108,Monitor,4,260,2023-09-06 16:00:00,1040
5970,403,Headphones,4,1170,2023-09-06 17:00:00,4680
5971,596,Monitor,4,388,2023-09-06 18:00:00,1552
5972,483,Phone,1,96,2023-09-06 19:00:00,96
